gear_ID,gear_Tier,health,damage,armor,focus,resist,crit_Damage,crit_Chance,speed,dodge_Chance,block_Chance,block_Amount,accuracy,picture,crafting_Part1_ID,crafting_Part1_Count,crafting_Part2_ID,crafting_Part2_Count,crafting_Part3_ID,crafting_Part3_Count,crafting_Cost,
Purple_Tech_Focus_Mat,8,0,0,0,0,0,0,0,0,0,0,0,0,Focus_Cat,Purple_Focus_Mat_Bit,4,,0,,0,2000,
Orange_Tech_Focus_Mat,12,0,0,0,0,0,0,0,0,0,0,0,0,Focus_Cat,Orange_Focus_Mat_Bit,30,,0,,0,6000,
Blue_Tech_Resist_Mat,4,0,0,0,0,0,0,0,0,0,0,0,0,Resist_Cat,Blue_Resist_Mat_Bit,2,Blue_Basic_Cat,2,,0,1800,
Purple_Tech_Resist_Mat,8,0,0,0,0,0,0,0,0,0,0,0,0,Resist_Cat,Purple_Resist_Mat_Bit,4,Purple_Basic_Cat,2,,0,2000,
Orange_Tech_Resist_Mat,12,0,0,0,0,0,0,0,0,0,0,0,0,Resist_Cat,Orange_Resist_Mat_Bit,30,Orange_Basic_Cat,3,,0,6000,
Blue_Mutant_Health_Mat,4,0,0,0,0,0,0,0,0,0,0,0,0,Health_Cat,Blue_Health_Mat_Bit,2,,0,,0,1800,
Purple_Mutant_Health_Mat,8,0,0,0,0,0,0,0,0,0,0,0,0,Health_Cat,Purple_Health_Mat_Bit,4,,0,,0,2000,
Orange_Mutant_Health_Mat,12,0,0,0,0,0,0,0,0,0,0,0,0,Health_Cat,Orange_Health_Mat_Bit,30,,0,,0,6000,
Blue_Mutant_Damage_Mat,4,0,0,0,0,0,0,0,0,0,0,0,0,Damage_Cat,Blue_Damage_Mat_Bit,2,Blue_Basic_Cat,2,,0,1800,
Purple_Mutant_Damage_Mat,8,0,0,0,0,0,0,0,0,0,0,0,0,Damage_Cat,Purple_Damage_Mat_Bit,4,Purple_Basic_Cat,2,,0,2000,
Orange_Mutant_Damage_Mat,12,0,0,0,0,0,0,0,0,0,0,0,0,Damage_Cat,Orange_Damage_Mat_Bit,30,Orange_Basic_Cat,3,,0,6000,
Blue_Mutant_Armor_Mat,4,0,0,0,0,0,0,0,0,0,0,0,0,Armor_Cat,Blue_Armor_Mat_Bit,2,,0,,0,1800,
Purple_Mutant_Armor_Mat,8,0,0,0,0,0,0,0,0,0,0,0,0,Armor_Cat,Purple_Armor_Mat_Bit,4,,0,,0,2000,
Orange_Mutant_Armor_Mat,12,0,0,0,0,0,0,0,0,0,0,0,0,Armor_Cat,Orange_Armor_Mat_Bit,30,,0,,0,6000,
Blue_Mutant_Focus_Mat,4,0,0,0,0,0,0,0,0,0,0,0,0,Focus_Cat,Blue_Focus_Mat_Bit,2,Blue_Basic_Cat,2,,0,1800,
Purple_Mutant_Focus_Mat,8,0,0,0,0,0,0,0,0,0,0,0,0,Focus_Cat,Purple_Focus_Mat_Bit,4,Purple_Basic_Cat,2,,0,2000,
Orange_Mutant_Focus_Mat,12,0,0,0,0,0,0,0,0,0,0,0,0,Focus_Cat,Orange_Focus_Mat_Bit,30,Orange_Basic_Cat,3,,0,6000,
Blue_Mutant_Resist_Mat,4,0,0,0,0,0,0,0,0,0,0,0,0,Resist_Cat,Blue_Resist_Mat_Bit,2,,0,,0,1800,
Purple_Mutant_Resist_Mat,8,0,0,0,0,0,0,0,0,0,0,0,0,Resist_Cat,Purple_Resist_Mat_Bit,4,,0,,0,2000,
Orange_Mutant_Resist_Mat,12,0,0,0,0,0,0,0,0,0,0,0,0,Resist_Cat,Orange_Resist_Mat_Bit,30,,0,,0,6000,
Blue_Mystic_Health_Mat,4,0,0,0,0,0,0,0,0,0,0,0,0,Health_Cat,Blue_Health_Mat_Bit,2,Blue_Basic_Cat,2,,0,1800,
Purple_Mystic_Health_Mat,8,0,0,0,0,0,0,0,0,0,0,0,0,Health_Cat,Purple_Health_Mat_Bit,4,Purple_Basic_Cat,2,,0,2000,
Orange_Mystic_Health_Mat,12,0,0,0,0,0,0,0,0,0,0,0,0,Health_Cat,Orange_Health_Mat_Bit,30,Orange_Basic_Cat,3,,0,6000,
Blue_Mystic_Damage_Mat,4,0,0,0,0,0,0,0,0,0,0,0,0,Damage_Cat,Blue_Damage_Mat_Bit,2,,0,,0,1800,
Purple_Mystic_Damage_Mat,8,0,0,0,0,0,0,0,0,0,0,0,0,Damage_Cat,Purple_Damage_Mat_Bit,4,,0,,0,2000,
Orange_Mystic_Damage_Mat,12,0,0,0,0,0,0,0,0,0,0,0,0,Damage_Cat,Orange_Damage_Mat_Bit,30,,0,,0,6000,
Blue_Mystic_Armor_Mat,4,0,0,0,0,0,0,0,0,0,0,0,0,Armor_Cat,Blue_Armor_Mat_Bit,2,,0,,0,1800,
Purple_Mystic_Armor_Mat,8,0,0,0,0,0,0,0,0,0,0,0,0,Armor_Cat,Purple_Armor_Mat_Bit,4,,0,,0,2000,
Orange_Mystic_Armor_Mat,12,0,0,0,0,0,0,0,0,0,0,0,0,Armor_Cat,Orange_Armor_Mat_Bit,30,,0,,0,6000,
Blue_Mystic_Focus_Mat,4,0,0,0,0,0,0,0,0,0,0,0,0,Focus_Cat,Blue_Focus_Mat_Bit,2,Blue_Basic_Cat,2,,0,1800,
Purple_Mystic_Focus_Mat,8,0,0,0,0,0,0,0,0,0,0,0,0,Focus_Cat,Purple_Focus_Mat_Bit,4,Purple_Basic_Cat,2,,0,2000,
Orange_Mystic_Focus_Mat,12,0,0,0,0,0,0,0,0,0,0,0,0,Focus_Cat,Orange_Focus_Mat_Bit,30,Orange_Basic_Cat,3,,0,6000,
Blue_Mystic_Resist_Mat,4,0,0,0,0,0,0,0,0,0,0,0,0,Resist_Cat,Blue_Resist_Mat_Bit,2,,0,,0,1800,
Purple_Mystic_Resist_Mat,8,0,0,0,0,0,0,0,0,0,0,0,0,Resist_Cat,Purple_Resist_Mat_Bit,4,,0,,0,2000,
Orange_Mystic_Resist_Mat,12,0,0,0,0,0,0,0,0,0,0,0,0,Resist_Cat,Orange_Resist_Mat_Bit,30,,0,,0,6000,
Blue_Skill_Health_Mat,4,0,0,0,0,0,0,0,0,0,0,0,0,Health_Cat,Blue_Health_Mat_Bit,2,,0,,0,1800,
Purple_Skill_Health_Mat,8,0,0,0,0,0,0,0,0,0,0,0,0,Health_Cat,Purple_Health_Mat_Bit,4,,0,,0,2000,
Orange_Skill_Health_Mat,12,0,0,0,0,0,0,0,0,0,0,0,0,Health_Cat,Orange_Health_Mat_Bit,30,,0,,0,6000,
Blue_Skill_Damage_Mat,4,0,0,0,0,0,0,0,0,0,0,0,0,Damage_Cat,Blue_Damage_Mat_Bit,2,Blue_Basic_Cat,2,,0,1800,
Purple_Skill_Damage_Mat,8,0,0,0,0,0,0,0,0,0,0,0,0,Damage_Cat,Purple_Damage_Mat_Bit,4,Purple_Basic_Cat,2,,0,2000,
Orange_Skill_Damage_Mat,12,0,0,0,0,0,0,0,0,0,0,0,0,Damage_Cat,Orange_Damage_Mat_Bit,30,Orange_Basic_Cat,3,,0,6000,
Blue_Skill_Armor_Mat,4,0,0,0,0,0,0,0,0,0,0,0,0,Armor_Cat,Blue_Armor_Mat_Bit,2,,0,,0,1800,
Purple_Skill_Armor_Mat,8,0,0,0,0,0,0,0,0,0,0,0,0,Armor_Cat,Purple_Armor_Mat_Bit,4,,0,,0,2000,
Orange_Skill_Armor_Mat,12,0,0,0,0,0,0,0,0,0,0,0,0,Armor_Cat,Orange_Armor_Mat_Bit,30,,0,,0,6000,
Blue_Skill_Focus_Mat,4,0,0,0,0,0,0,0,0,0,0,0,0,Focus_Cat,Blue_Focus_Mat_Bit,2,Blue_Basic_Cat,2,,0,1800,
Purple_Skill_Focus_Mat,8,0,0,0,0,0,0,0,0,0,0,0,0,Focus_Cat,Purple_Focus_Mat_Bit,4,Purple_Basic_Cat,2,,0,2000,
Orange_Skill_Focus_Mat,12,0,0,0,0,0,0,0,0,0,0,0,0,Focus_Cat,Orange_Focus_Mat_Bit,30,Orange_Basic_Cat,3,,0,6000,
Blue_Skill_Resist_Mat,4,0,0,0,0,0,0,0,0,0,0,0,0,Resist_Cat,Blue_Resist_Mat_Bit,2,,0,,0,1800,
Purple_Skill_Resist_Mat,8,0,0,0,0,0,0,0,0,0,0,0,0,Resist_Cat,Purple_Resist_Mat_Bit,4,,0,,0,2000,
Orange_Skill_Resist_Mat,12,0,0,0,0,0,0,0,0,0,0,0,0,Resist_Cat,Orange_Resist_Mat_Bit,30,,0,,0,6000,
Blue_Health_Mat_Bit,4,0,0,0,0,0,0,0,0,0,0,0,0,Health_Cat_Bit,,0,,0,,0,0,
Purple_Health_Mat_Bit,8,0,0,0,0,0,0,0,0,0,0,0,0,Health_Cat_Bit,,0,,0,,0,0,
Orange_Health_Mat_Bit,12,0,0,0,0,0,0,0,0,0,0,0,0,Health_Cat_Bit,,0,,0,,0,0,
Red_Health_Mat_Bit,16,0,0,0,0,0,0,0,0,0,0,0,0,Health_Cat_Bit,,0,,0,,0,0,
White_Health_Mat_Bit1,20,0,0,0,0,0,0,0,0,0,0,0,0,Health_Cat_Bit,,0,,0,,0,0,
White_Health_Mat_Bit2,20,0,0,0,0,0,0,0,0,0,0,0,0,Health_Cat_Bit,,0,,0,,0,0,
Blue_Damage_Mat_Bit,4,0,0,0,0,0,0,0,0,0,0,0,0,Damage_Cat_Bit,,0,,0,,0,0,
Purple_Damage_Mat_Bit,8,0,0,0,0,0,0,0,0,0,0,0,0,Damage_Cat_Bit,,0,,0,,0,0,
Orange_Damage_Mat_Bit,12,0,0,0,0,0,0,0,0,0,0,0,0,Damage_Cat_Bit,,0,,0,,0,0,
Red_Damage_Mat_Bit,16,0,0,0,0,0,0,0,0,0,0,0,0,Damage_Cat_Bit,,0,,0,,0,0,
White_Damage_Mat_Bit1,20,0,0,0,0,0,0,0,0,0,0,0,0,Damage_Cat_Bit,,0,,0,,0,0,
White_Damage_Mat_Bit2,20,0,0,0,0,0,0,0,0,0,0,0,0,Damage_Cat_Bit,,0,,0,,0,0,
Blue_Armor_Mat_Bit,4,0,0,0,0,0,0,0,0,0,0,0,0,Armor_Cat_Bit,,0,,0,,0,0,
Purple_Armor_Mat_Bit,8,0,0,0,0,0,0,0,0,0,0,0,0,Armor_Cat_Bit,,0,,0,,0,0,
Orange_Armor_Mat_Bit,12,0,0,0,0,0,0,0,0,0,0,0,0,Armor_Cat_Bit,,0,,0,,0,0,
Red_Armor_Mat_Bit,16,0,0,0,0,0,0,0,0,0,0,0,0,Armor_Cat_Bit,,0,,0,,0,0,
White_Armor_Mat_Bit1,20,0,0,0,0,0,0,0,0,0,0,0,0,Armor_Cat_Bit,,0,,0,,0,0,
White_Armor_Mat_Bit2,20,0,0,0,0,0,0,0,0,0,0,0,0,Armor_Cat_Bit,,0,,0,,0,0,
Blue_Focus_Mat_Bit,4,0,0,0,0,0,0,0,0,0,0,0,0,Focus_Cat_Bit,,0,,0,,0,0,
Purple_Focus_Mat_Bit,8,0,0,0,0,0,0,0,0,0,0,0,0,Focus_Cat_Bit,,0,,0,,0,0,
Orange_Focus_Mat_Bit,12,0,0,0,0,0,0,0,0,0,0,0,0,Focus_Cat_Bit,,0,,0,,0,0,
Red_Focus_Mat_Bit,16,0,0,0,0,0,0,0,0,0,0,0,0,Focus_Cat_Bit,,0,,0,,0,0,
White_Focus_Mat_Bit1,20,0,0,0,0,0,0,0,0,0,0,0,0,Focus_Cat_Bit,,0,,0,,0,0,
White_Focus_Mat_Bit2,20,0,0,0,0,0,0,0,0,0,0,0,0,Focus_Cat_Bit,,0,,0,,0,0,
Blue_Resist_Mat_Bit,4,0,0,0,0,0,0,0,0,0,0,0,0,Resist_Cat_Bit,,0,,0,,0,0,
Purple_Resist_Mat_Bit,8,0,0,0,0,0,0,0,0,0,0,0,0,Resist_Cat_Bit,,0,,0,,0,0,
Orange_Resist_Mat_Bit,12,0,0,0,0,0,0,0,0,0,0,0,0,Resist_Cat_Bit,,0,,0,,0,0,
Red_Resist_Mat_Bit,16,0,0,0,0,0,0,0,0,0,0,0,0,Resist_Cat_Bit,,0,,0,,0,0,
White_Resist_Mat_Bit1,20,0,0,0,0,0,0,0,0,0,0,0,0,Resist_Cat_Bit,,0,,0,,0,0,
White_Resist_Mat_Bit2,20,0,0,0,0,0,0,0,0,0,0,0,0,Resist_Cat_Bit,,0,,0,,0,0,
Blue_Basic_Cat,4,0,0,0,0,0,0,0,0,0,0,0,0,Basic_Cat,,0,,0,,0,0,
Purple_Basic_Cat,8,0,0,0,0,0,0,0,0,0,0,0,0,Basic_Cat,Purple_Basic_Cat_Bit,4,,0,,0,1400,
Orange_Basic_Cat,12,0,0,0,0,0,0,0,0,0,0,0,0,Basic_Cat,Orange_Basic_Cat_Bit,20,,0,,0,4000,
Red_Basic_Cat,16,0,0,0,0,0,0,0,0,0,0,0,0,Basic_Cat,,0,,0,,0,1000000,
White_Basic_Cat,20,0,0,0,0,0,0,0,0,0,0,0,0,Basic_Cat,,0,,0,,0,1000000,
Purple_Basic_Cat_Bit,8,0,0,0,0,0,0,0,0,0,0,0,0,Basic_Cat_Bit,,0,,0,,0,0,
Orange_Basic_Cat_Bit,12,0,0,0,0,0,0,0,0,0,0,0,0,Basic_Cat_Bit,,0,,0,,0,0,
Red_Basic_Cat_Bit,16,0,0,0,0,0,0,0,0,0,0,0,0,Basic_Cat_Bit,,0,,0,,0,0,
White_Basic_Cat_Bit,20,0,0,0,0,0,0,0,0,0,0,0,0,Basic_Cat_Bit,,0,,0,,0,0,
Green_Bio_Mat_b2,1,0,0,0,0,0,0,0,0,0,0,0,0,Bio_Mat_b2,,0,,0,,0,0,
Blue_Bio_Mat_A1,4,0,0,0,0,0,0,0,0,0,0,0,0,Bio_Mat_A1,Blue_Bio_Mat_b2,3,Blue_Bio_Mat_b1,2,,0,2400,
Blue_Bio_Mat_A2,4,0,0,0,0,0,0,0,0,0,0,0,0,Bio_Mat_A2,Blue_Bio_Mat_b1,3,Blue_Bio_Mat_b3,2,,0,3000,
Blue_Bio_Mat_b1,4,0,0,0,0,0,0,0,0,0,0,0,0,Bio_Mat_b1,Blue_Bio_Mat_c1,3,,0,,0,1500,
Blue_Bio_Mat_b2,4,0,0,0,0,0,0,0,0,0,0,0,0,Bio_Mat_b2,,0,,0,,0,0,
Blue_Bio_Mat_b3,4,0,0,0,0,0,0,0,0,0,0,0,0,Bio_Mat_b3,Blue_Bio_Mat_c3,3,,0,,0,2000,
Blue_Bio_Mat_c1,4,0,0,0,0,0,0,0,0,0,0,0,0,Bio_Mat_c1,,0,,0,,0,0,
Blue_Bio_Mat_c3,4,0,0,0,0,0,0,0,0,0,0,0,0,Bio_Mat_c3,,0,,0,,0,0,
Purple_Bio_Mat_A1,8,0,0,0,0,0,0,0,0,0,0,0,0,Bio_Mat_A1,Purple_Bio_Mat_b2,2,Purple_Bio_Mat_b1,2,,0,6000,
Purple_Bio_Mat_A2,8,0,0,0,0,0,0,0,0,0,0,0,0,Bio_Mat_A2,Purple_Bio_Mat_b1,2,Purple_Bio_Mat_b3,2,,0,7000,
Purple_Bio_Mat_b1,8,0,0,0,0,0,0,0,0,0,0,0,0,Bio_Mat_b1,Purple_Bio_Mat_c1,3,Purple_Bio_Mat_c2,3,,0,5000,
Purple_Bio_Mat_b2,8,0,0,0,0,0,0,0,0,0,0,0,0,Bio_Mat_b2,,0,,0,,0,0,
Purple_Bio_Mat_b3,8,0,0,0,0,0,0,0,0,0,0,0,0,Bio_Mat_b3,Purple_Bio_Mat_c3,5,,0,,0,4000,
Purple_Bio_Mat_c1,8,0,0,0,0,0,0,0,0,0,0,0,0,Bio_Mat_c1,,0,,0,,0,0,
Purple_Bio_Mat_c2,8,0,0,0,0,0,0,0,0,0,0,0,0,Bio_Mat_c2,,0,,0,,0,0,
Purple_Bio_Mat_c3,8,0,0,0,0,0,0,0,0,0,0,0,0,Bio_Mat_c3,,0,,0,,0,0,
Orange_Bio_Mat_A1,12,0,0,0,0,0,0,0,0,0,0,0,0,Bio_Mat_A1,Orange_Bio_Mat_b2,20,Orange_Bio_Mat_b1,1,Orange_Bio_Mat_b3,2,37,
Orange_Bio_Mat_A2,12,0,0,0,0,0,0,0,0,0,0,0,0,Bio_Mat_A2,Orange_Bio_Mat_b1,1,Orange_Bio_Mat_b3,1,Orange_Bio_Mat_b4,2,38,
Orange_Bio_Mat_b1,12,0,0,0,0,0,0,0,0,0,0,0,0,Bio_Mat_b1,Orange_Bio_Mat_c1,5,Orange_Bio_Mat_c2,5,,0,36,
Orange_Bio_Mat_b2,12,0,0,0,0,0,0,0,0,0,0,0,0,Bio_Mat_b2,,0,,0,,0,0,
Orange_Bio_Mat_b3,12,0,0,0,0,0,0,0,0,0,0,0,0,Bio_Mat_b3,Orange_Bio_Mat_c3,5,,0,,0,16000,
Orange_Bio_Mat_b4,12,0,0,0,0,0,0,0,0,0,0,0,0,Bio_Mat_b4,Orange_Bio_Mat_c4,20,Orange_Bio_Mat_c5,15,Orange_Bio_Mat_c6,10,34,
Orange_Bio_Mat_c1,12,0,0,0,0,0,0,0,0,0,0,0,0,Bio_Mat_c1,,0,,0,,0,0,
Orange_Bio_Mat_c2,12,0,0,0,0,0,0,0,0,0,0,0,0,Bio_Mat_c2,,0,,0,,0,0,
Orange_Bio_Mat_c3,12,0,0,0,0,0,0,0,0,0,0,0,0,Bio_Mat_c3,,0,,0,,0,0,
Orange_Bio_Mat_c4,12,0,0,0,0,0,0,0,0,0,0,0,0,Bio_Mat_c4,,0,,0,,0,0,
Orange_Bio_Mat_c5,12,0,0,0,0,0,0,0,0,0,0,0,0,Bio_Mat_c5,,0,,0,,0,0,
Orange_Bio_Mat_c6,12,0,0,0,0,0,0,0,0,0,0,0,0,Bio_Mat_c6,,0,,0,,0,0,
Red_Bio_Mat_A1,16,0,0,0,0,0,0,0,0,0,0,0,0,Bio_Mat_A1,,0,,0,,0,1000000,
Red_Bio_Mat_A2,16,0,0,0,0,0,0,0,0,0,0,0,0,Bio_Mat_A2,,0,,0,,0,1000000,
Red_Bio_Mat_b1,16,0,0,0,0,0,0,0,0,0,0,0,0,Bio_Mat_b1,,0,,0,,0,1000000,
Red_Bio_Mat_b2,16,0,0,0,0,0,0,0,0,0,0,0,0,Bio_Mat_b2,,0,,0,,0,0,
Red_Bio_Mat_b3,16,0,0,0,0,0,0,0,0,0,0,0,0,Bio_Mat_b3,,0,,0,,0,1000000,
Red_Bio_Mat_b4,16,0,0,0,0,0,0,0,0,0,0,0,0,Bio_Mat_b4,,0,,0,,0,1000000,
Red_Bio_Mat_c1,16,0,0,0,0,0,0,0,0,0,0,0,0,Bio_Mat_c1,,0,,0,,0,0,
Red_Bio_Mat_c2,16,0,0,0,0,0,0,0,0,0,0,0,0,Bio_Mat_c2,,0,,0,,0,0,
Red_Bio_Mat_c3,16,0,0,0,0,0,0,0,0,0,0,0,0,Bio_Mat_c3,,0,,0,,0,0,
Red_Bio_Mat_c4,16,0,0,0,0,0,0,0,0,0,0,0,0,Bio_Mat_c4,,0,,0,,0,0,
Red_Bio_Mat_c5,16,0,0,0,0,0,0,0,0,0,0,0,0,Bio_Mat_c5,,0,,0,,0,0,
Red_Bio_Mat_c6,16,0,0,0,0,0,0,0,0,0,0,0,0,Bio_Mat_c6,,0,,0,,0,0,
Red_Bio_Mat_c7,16,0,0,0,0,0,0,0,0,0,0,0,0,Bio_Mat_c7,,0,,0,,0,0,
Red_Bio_Mat_c8,16,0,0,0,0,0,0,0,0,0,0,0,0,Bio_Mat_c8,,0,,0,,0,0,
White_Bio_Mat_b1,20,0,0,0,0,0,0,0,0,0,0,0,0,Bio_Mat_b1,,0,,0,,0,1000000,
White_Bio_Mat_b5,20,0,0,0,0,0,0,0,0,0,0,0,0,Bio_Mat_b5,,0,,0,,0,1000000,
White_Bio_Mat_c1,20,0,0,0,0,0,0,0,0,0,0,0,0,Bio_Mat_c1,,0,,0,,0,0,
White_Bio_Mat_c2,20,0,0,0,0,0,0,0,0,0,0,0,0,Bio_Mat_c2,,0,,0,,0,0,
White_Bio_Mat_c8,20,0,0,0,0,0,0,0,0,0,0,0,0,Bio_Mat_c8,,0,,0,,0,0,
White_Bio_Mat_c9,20,0,0,0,0,0,0,0,0,0,0,0,0,Bio_Mat_c9,,0,,0,,0,0,
White_Bio_Mat_c10,20,0,0,0,0,0,0,0,0,0,0,0,0,Bio_Mat_c10,,0,,0,,0,0,
White_Bio_Mat_c11,20,0,0,0,0,0,0,0,0,0,0,0,0,Bio_Mat_c11,,0,,0,,0,0,
Green_Tech_Mat_b2,1,0,0,0,0,0,0,0,0,0,0,0,0,Tech_Mat_b2,,0,,0,,0,0,
Blue_Tech_Mat_A1,4,0,0,0,0,0,0,0,0,0,0,0,0,Tech_Mat_A1,Blue_Tech_Mat_b2,3,Blue_Tech_Mat_b1,2,,0,2400,
Blue_Tech_Mat_A2,4,0,0,0,0,0,0,0,0,0,0,0,0,Tech_Mat_A2,Blue_Tech_Mat_b1,3,Blue_Tech_Mat_b3,2,,0,3000,
Blue_Tech_Mat_b1,4,0,0,0,0,0,0,0,0,0,0,0,0,Tech_Mat_b1,Blue_Tech_Mat_c1,3,,0,,0,1500,
Blue_Tech_Mat_b2,4,0,0,0,0,0,0,0,0,0,0,0,0,Tech_Mat_b2,,0,,0,,0,0,
Blue_Tech_Mat_b3,4,0,0,0,0,0,0,0,0,0,0,0,0,Tech_Mat_b3,Blue_Tech_Mat_c3,3,,0,,0,2000,
Blue_Tech_Mat_c1,4,0,0,0,0,0,0,0,0,0,0,0,0,Tech_Mat_c1,,0,,0,,0,0,
Blue_Tech_Mat_c3,4,0,0,0,0,0,0,0,0,0,0,0,0,Tech_Mat_c3,,0,,0,,0,0,
Purple_Tech_Mat_A1,8,0,0,0,0,0,0,0,0,0,0,0,0,Tech_Mat_A1,Purple_Tech_Mat_b2,2,Purple_Tech_Mat_b1,2,,0,6000,
Purple_Tech_Mat_A2,8,0,0,0,0,0,0,0,0,0,0,0,0,Tech_Mat_A2,Purple_Tech_Mat_b1,2,Purple_Tech_Mat_b3,2,,0,7000,
Purple_Tech_Mat_b1,8,0,0,0,0,0,0,0,0,0,0,0,0,Tech_Mat_b1,Purple_Tech_Mat_c1,3,Purple_Tech_Mat_c2,3,,0,5000,
Purple_Tech_Mat_b2,8,0,0,0,0,0,0,0,0,0,0,0,0,Tech_Mat_b2,,0,,0,,0,0,
Purple_Tech_Mat_b3,8,0,0,0,0,0,0,0,0,0,0,0,0,Tech_Mat_b3,Purple_Tech_Mat_c3,5,,0,,0,4000,
Purple_Tech_Mat_c1,8,0,0,0,0,0,0,0,0,0,0,0,0,Tech_Mat_c1,,0,,0,,0,0,
Purple_Tech_Mat_c2,8,0,0,0,0,0,0,0,0,0,0,0,0,Tech_Mat_c2,,0,,0,,0,0,
Purple_Tech_Mat_c3,8,0,0,0,0,0,0,0,0,0,0,0,0,Tech_Mat_c3,,0,,0,,0,0,
Orange_Tech_Mat_A1,12,0,0,0,0,0,0,0,0,0,0,0,0,Tech_Mat_A1,Orange_Tech_Mat_b2,20,Orange_Tech_Mat_b1,1,Orange_Tech_Mat_b3,2,37,
Orange_Tech_Mat_A2,12,0,0,0,0,0,0,0,0,0,0,0,0,Tech_Mat_A2,Orange_Tech_Mat_b1,1,Orange_Tech_Mat_b3,1,Orange_Tech_Mat_b4,2,38,
Orange_Tech_Mat_b1,12,0,0,0,0,0,0,0,0,0,0,0,0,Tech_Mat_b1,Orange_Tech_Mat_c1,5,Orange_Tech_Mat_c2,5,,0,36,
Orange_Tech_Mat_b2,12,0,0,0,0,0,0,0,0,0,0,0,0,Tech_Mat_b2,,0,,0,,0,0,
Orange_Tech_Mat_b3,12,0,0,0,0,0,0,0,0,0,0,0,0,Tech_Mat_b3,Orange_Tech_Mat_c3,5,,0,,0,16000,
Orange_Tech_Mat_b4,12,0,0,0,0,0,0,0,0,0,0,0,0,Tech_Mat_b4,Orange_Tech_Mat_c4,20,Orange_Tech_Mat_c5,15,Orange_Tech_Mat_c6,10,34,
Orange_Tech_Mat_c1,12,0,0,0,0,0,0,0,0,0,0,0,0,Tech_Mat_c1,,0,,0,,0,0,
Orange_Tech_Mat_c2,12,0,0,0,0,0,0,0,0,0,0,0,0,Tech_Mat_c2,,0,,0,,0,0,
Orange_Tech_Mat_c3,12,0,0,0,0,0,0,0,0,0,0,0,0,Tech_Mat_c3,,0,,0,,0,0,
Orange_Tech_Mat_c4,12,0,0,0,0,0,0,0,0,0,0,0,0,Tech_Mat_c4,,0,,0,,0,0,
Orange_Tech_Mat_c5,12,0,0,0,0,0,0,0,0,0,0,0,0,Tech_Mat_c5,,0,,0,,0,0,
Orange_Tech_Mat_c6,12,0,0,0,0,0,0,0,0,0,0,0,0,Tech_Mat_c6,,0,,0,,0,0,
Red_Tech_Mat_A1,16,0,0,0,0,0,0,0,0,0,0,0,0,Tech_Mat_A1,,0,,0,,0,1000000,
Red_Tech_Mat_A2,16,0,0,0,0,0,0,0,0,0,0,0,0,Tech_Mat_A2,,0,,0,,0,1000000,
Red_Tech_Mat_b1,16,0,0,0,0,0,0,0,0,0,0,0,0,Tech_Mat_b1,,0,,0,,0,1000000,
Red_Tech_Mat_b2,16,0,0,0,0,0,0,0,0,0,0,0,0,Tech_Mat_b2,,0,,0,,0,0,
Red_Tech_Mat_b3,16,0,0,0,0,0,0,0,0,0,0,0,0,Tech_Mat_b3,,0,,0,,0,1000000,
Red_Tech_Mat_b4,16,0,0,0,0,0,0,0,0,0,0,0,0,Tech_Mat_b4,,0,,0,,0,1000000,
Red_Tech_Mat_c1,16,0,0,0,0,0,0,0,0,0,0,0,0,Tech_Mat_c1,,0,,0,,0,0,
Red_Tech_Mat_c2,16,0,0,0,0,0,0,0,0,0,0,0,0,Tech_Mat_c2,,0,,0,,0,0,
Red_Tech_Mat_c3,16,0,0,0,0,0,0,0,0,0,0,0,0,Tech_Mat_c3,,0,,0,,0,0,
Red_Tech_Mat_c4,16,0,0,0,0,0,0,0,0,0,0,0,0,Tech_Mat_c4,,0,,0,,0,0,
Red_Tech_Mat_c5,16,0,0,0,0,0,0,0,0,0,0,0,0,Tech_Mat_c5,,0,,0,,0,0,
Red_Tech_Mat_c6,16,0,0,0,0,0,0,0,0,0,0,0,0,Tech_Mat_c6,,0,,0,,0,0,
Red_Tech_Mat_c7,16,0,0,0,0,0,0,0,0,0,0,0,0,Tech_Mat_c7,,0,,0,,0,0,
Red_Tech_Mat_c8,16,0,0,0,0,0,0,0,0,0,0,0,0,Tech_Mat_c8,,0,,0,,0,0,
White_Tech_Mat_b1,20,0,0,0,0,0,0,0,0,0,0,0,0,Tech_Mat_b1,,0,,0,,0,1000000,
White_Tech_Mat_b5,20,0,0,0,0,0,0,0,0,0,0,0,0,Tech_Mat_b5,,0,,0,,0,1000000,
White_Tech_Mat_c1,20,0,0,0,0,0,0,0,0,0,0,0,0,Tech_Mat_c1,,0,,0,,0,0,
White_Tech_Mat_c2,20,0,0,0,0,0,0,0,0,0,0,0,0,Tech_Mat_c2,,0,,0,,0,0,
White_Tech_Mat_c8,20,0,0,0,0,0,0,0,0,0,0,0,0,Tech_Mat_c8,,0,,0,,0,0,
White_Tech_Mat_c9,20,0,0,0,0,0,0,0,0,0,0,0,0,Tech_Mat_c9,,0,,0,,0,0,
White_Tech_Mat_c10,20,0,0,0,0,0,0,0,0,0,0,0,0,Tech_Mat_c10,,0,,0,,0,0,
White_Tech_Mat_c11,20,0,0,0,0,0,0,0,0,0,0,0,0,Tech_Mat_c11,,0,,0,,0,0,
Green_Mutant_Mat_b2,1,0,0,0,0,0,0,0,0,0,0,0,0,Mutant_Mat_b2,,0,,0,,0,1000000,
